customer_id,recency_cltv_weekly,T_weekly,frequency,monetary_cltv_avg,exp_sales_3_months,exp_sales_6_months,exp_average_value,clv,segment
6c4e8178-4f50-11eb-806e-000d3a38a36f,18.714285714285715,21.0,2.0,209.74,0.6993820616470438,1.3987641232940884,226.21625435195776,331.9983903452647,A
c5ac8918-70b7-11ea-91b2-000d3a38a36f,69.57142857142857,88.28571428571429,7.0,105.63714285714286,0.7780743276659237,1.5561486553318473,108.1924888057961,176.65091012923665,B
91534184-f5b5-11e9-841e-000d3a38a36f,56.57142857142857,83.85714285714286,7.0,169.20142857142855,0.7996063433543618,1.5992126867087368,172.93739342889853,290.1768898681165,A
0c6c839e-541b-11ea-b1db-000d3a38a36f,62.714285714285715,112.42857142857143,4.0,128.73499999999999,0.4875935897393795,0.9751871794787597,134.0314044140216,137.13939767272328,C
43ed0660-a26c-11e9-a2fc-000d3a38a36f,86.28571428571429,116.0,8.0,200.85375,0.7283076791652356,1.4566153583304713,204.62836663867236,312.73638287665943,A
69669114-aaf4-11e9-a2fc-000d3a38a36f,175.85714285714286,198.0,4.0,88.4625,0.3354116548297289,0.6708233096594585,92.43140129215868,65.05720010904186,D
b6e765ce-a853-11e9-a2fc-000d3a38a36f,184.0,197.71428571428572,6.0,117.85666666666667,0.4233890440097176,0.8467780880194341,121.11277080880043,107.60370808572415,D
cac961de-ac10-11ea-b736-000d3a38a36f,5.714285714285714,23.857142857142858,3.0,135.99,0.7993702190271892,1.5987404380543775,143.4527328726156,240.63260500259798,A
67bc8ddc-d687-11e9-93bc-000d3a38a36f,42.142857142857146,92.0,2.0,168.03,0.404112810629195,0.8082256212583903,181.66274891344597,154.05158877949393,C
80772ae8-adce-11ea-b736-000d3a38a36f,40.42857142857143,71.42857142857143,18.0,227.10000000000002,1.7612396100900407,3.522479220180104,228.95008148666844,846.1686453069566,A
cf939032-adaf-11e9-a2fc-000d3a38a36f,142.0,178.71428571428572,12.0,119.56666666666666,0.7374282202858795,1.4748564405717737,121.19559979323974,187.54448070837375,B
cbde3380-5bb9-11ea-b37e-000d3a38a36f,70.0,72.57142857142857,12.0,185.46333333333334,1.2636534812356148,2.5273069624712297,187.80074831859395,497.9927252482422,A
7c353262-aebb-11e9-a2fc-000d3a38a36f,97.0,114.28571428571429,6.0,100.98833333333334,0.6088510859069484,1.2177021718138978,103.87777875692284,132.71848679134825,C
4dc46882-a793-11e9-a2fc-000d3a38a36f,309.0,323.14285714285717,9.0,113.34444444444443,0.38055300302590556,0.7611060060518093,115.43464930569577,92.1826148751546,D
731daaec-ac4a-11e9-a2fc-000d3a38a36f,76.42857142857143,83.28571428571429,8.0,151.58999999999997,0.8777266773210726,1.75545335464217,154.56584074412893,284.6888780425348,A
369dd546-f5ba-11ea-a533-000d3a38a36f,17.571428571428573,37.285714285714285,3.0,68.65333333333334,0.7047590573225548,1.4095181146451123,73.12369403919726,108.14251632919468,D
93e9907c-7073-11ea-8369-000d3a38a36f,67.85714285714286,68.42857142857143,3.0,223.45000000000002,0.552974344511716,1.1059486890234342,234.79936526265715,272.4580117274121,A
2e146d5c-2736-11ea-aaaa-000d3a38a36f,111.14285714285714,112.71428571428571,3.0,341.52333333333337,0.42332587776937786,0.8466517555387553,358.11975601347854,318.12718274358514,A
25b13118-b076-11e9-9757-000d3a38a36f,15.0,60.714285714285715,2.0,86.985,0.4964735956595216,0.9929471913190452,95.09264945853862,99.06968584675478,D
6838f252-d711-11e9-93bc-000d3a38a36f,78.71428571428571,89.57142857142857,3.0,236.65333333333334,0.482435003239726,0.964870006479452,248.5894411410379,251.66288483219412,A
61c75522-20c1-11ea-97c9-000d3a38a36f,65.14285714285714,91.0,4.0,69.9925,0.550094556711263,1.10018911342253,73.3525743591198,84.67406112558248,D
b10cb196-4e74-11ea-99ba-000d3a38a36f,65.14285714285714,80.57142857142857,7.0,82.56142857142858,0.8163679517860731,1.6327359035721476,84.68817496430887,145.07961791072424,C
67e964e2-a8b5-11e9-a2fc-000d3a38a36f,217.42857142857142,268.85714285714283,4.0,90.24,0.26652968549309813,0.5330593709861909,94.26749305574701,52.72362063209802,D
a77882ea-a0d2-11e9-a2fc-000d3a38a36f,109.71428571428571,119.28571428571429,18.0,177.11,1.3300069965430719,2.6600139930861437,178.6030524632204,498.47167441157063,A
